name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,2,0,0,0,0.0,33,0,22212,0,1,2,0.0,0,-30.0,0.0,30.0,53.0,True,0.0,33.0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,19,0,0,0,0.0,33,0,2180,0,1,1,0.0,0,-7.0,0.0,7.0,47.0,False,0.0,33.0
Jefferson Lerma Solís,MID,Crystal Palace,3.4,0,0,-1,0,0.3,206,0.02,0.02,0.0,0.34,323,0,0,0.0,0.0,2025-04-19T14:00:00Z,45,0,3,0,0,0,0.0,33,0,9664,0,0,0,0.0,0,141.0,844.0,703.0,48.0,True,1.0,33.0
Jefferson Lerma Solís,MID,Crystal Palace,3.4,0,0,12,0,1.4,206,0.05,0.05,0.0,1.22,331,2,0,1.6,14.6,2025-04-23T19:00:00Z,90,0,1,0,0,0,0.0,33,0,9664,1,2,2,0.0,2,141.0,844.0,703.0,48.0,False,0.0,33.0
Jannik Vestergaard,DEF,Leicester,-1.5,0,0,0,0,0.0,307,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2025-04-20T15:30:00Z,0,0,12,0,0,0,0.0,33,0,183770,0,1,0,0.0,0,-3821.0,525.0,4346.0,39.0,True,0.0,33.0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,8,0,0,0,0.0,33,0,1110,0,2,0,0.0,0,-16.0,0.0,16.0,45.0,False,0.0,33.0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,2,0,0,0,0.0,33,0,1110,0,1,2,0.0,0,-16.0,0.0,16.0,45.0,True,0.0,33.0
Luke Thomas,DEF,Leicester,-0.5,0,0,21,0,4.8,305,0.02,0.02,0.0,2.57,327,1,0,3.7,32.4,2025-04-20T15:30:00Z,90,0,12,0,0,0,0.0,33,0,167284,1,1,0,0.0,2,-3390.0,489.0,3879.0,39.0,True,0.0,33.0
Bruno Borges Fernandes,MID,Man Utd,2.0,0,0,11,0,8.5,366,0.1,0.69,0.59,0.12,328,1,0,2.8,5.4,2025-04-20T13:00:00Z,31,0,20,0,0,0,0.0,33,0,1817065,0,1,0,14.0,1,-213090.0,51275.0,264365.0,85.0,True,0.0,33.0
Adam Smith,DEF,Bournemouth,3.5,0,0,25,1,18.8,81,0.07,0.12,0.05,0.37,323,0,0,3.7,6.6,2025-04-19T14:00:00Z,83,0,7,0,0,0,0.0,33,0,14262,1,0,0,12.0,6,552.0,676.0,124.0,44.0,False,0.0,33.0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2025-04-19T16:30:00Z,0,0,2,0,0,0,0.0,33,0,6425,0,1,4,0.0,0,-23.0,0.0,23.0,40.0,False,0.0,33.0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,4,0,0,0,0.0,33,0,3778,0,2,4,0.0,0,-5.0,0.0,5.0,50.0,False,0.0,33.0
Rasmus Højlund,FWD,Man Utd,1.5,0,0,3,1,1.2,375,0.01,0.08,0.07,0.13,328,0,0,1.4,0.0,2025-04-20T13:00:00Z,69,0,20,0,0,0,0.0,33,0,117325,1,1,0,14.0,2,-2115.0,2840.0,4955.0,69.0,True,0.0,33.0
Callum Wilson,FWD,Newcastle,1.5,0,0,3,0,0.3,421,0.01,0.01,0.0,0.15,321,0,0,0.2,0.0,2025-04-19T16:30:00Z,14,0,2,0,0,0,0.0,33,0,17592,0,1,4,2.0,1,-2481.0,915.0,3396.0,69.0,False,0.0,33.0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,17,0,0,0,0.0,33,0,33253,0,1,1,0.0,0,-131.0,46.0,177.0,55.0,True,0.0,33.0
Claudio Echeverri,MID,Man City,1.0,0,0,0,0,0.0,785,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,8,0,0,0,0.0,33,0,367,0,2,0,0.0,0,-18.0,50.0,68.0,59.0,False,0.0,33.0
Claudio Echeverri,MID,Man City,1.0,0,0,0,0,0.0,785,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,2,0,0,0,0.0,33,0,367,0,1,2,0.0,0,-18.0,50.0,68.0,59.0,True,0.0,33.0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,3,0,0,0,0.0,33,0,2970,0,0,0,0.0,0,-17.0,0.0,17.0,45.0,True,0.0,33.0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,331,0,0,0.0,0.0,2025-04-23T19:00:00Z,0,0,1,0,0,0,0.0,33,0,2970,0,2,2,0.0,0,-17.0,0.0,17.0,45.0,False,0.0,33.0
Oliver Skipp,MID,Leicester,-1.3,0,0,4,0,1.3,501,0.0,0.0,0.0,0.0,327,0,0,0.1,0.0,2025-04-20T15:30:00Z,7,0,12,0,0,0,0.0,33,0,4221,0,1,0,0.0,1,-24.0,19.0,43.0,47.0,True,0.0,33.0
Tomáš Souček,MID,West Ham,1.3,0,0,4,0,0.2,530,0.0,0.0,0.0,0.27,330,1,0,0.3,3.2,2025-04-19T14:00:00Z,10,0,17,0,0,0,0.0,33,0,160785,0,1,1,0.0,1,-4754.0,4029.0,8783.0,49.0,True,0.0,33.0
Taylor Harwood-Bellis,DEF,Southampton,0.7,0,0,15,0,22.8,461,0.06,0.06,0.0,0.91,330,1,0,4.0,13.4,2025-04-19T14:00:00Z,84,0,19,0,0,0,0.0,33,0,526827,1,1,1,4.0,2,-13872.0,2908.0,16780.0,40.0,False,0.0,33.0
Alphonse Areola,GK,West Ham,2.7,0,0,10,0,0.0,513,0.0,0.0,0.0,0.64,330,1,0,1.5,15.4,2025-04-19T14:00:00Z,90,0,17,0,0,0,0.0,33,3,799005,1,1,1,0.0,3,47643.0,57602.0,9959.0,42.0,True,0.0,33.0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,20,0,0,0,0.0,33,0,263435,0,1,0,0.0,0,-2785.0,29.0,2814.0,43.0,True,0.0,33.0
Richarlison de Andrade,FWD,Spurs,2.3,0,0,13,0,1.3,497,0.0,1.46,1.46,0.48,329,2,1,10.8,29.0,2025-04-21T19:00:00Z,90,0,16,0,0,0,0.0,33,0,40717,1,2,1,78.0,6,442.0,705.0,263.0,68.0,True,0.0,33.0
Iwan Morgan,FWD,Brentford,0.0,0,0,0,0,0.0,780,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,5,0,0,0,0.0,33,0,2786,0,2,4,0.0,0,215.0,421.0,206.0,45.0,True,0.0,33.0
Joško Gvardiol,DEF,Man City,10.2,0,0,27,1,2.8,350,0.02,0.02,0.0,0.91,324,0,0,2.6,23.4,2025-04-19T14:00:00Z,90,0,8,0,0,0,0.0,33,0,3958947,1,2,0,0.0,6,367747.0,396903.0,29156.0,62.0,False,0.0,33.0
Joško Gvardiol,DEF,Man City,10.2,0,0,7,0,3.8,350,0.02,0.16,0.14,1.76,336,1,0,3.6,19.6,2025-04-22T19:00:00Z,90,0,2,0,0,0,0.0,33,0,3958947,1,1,2,13.0,1,367747.0,396903.0,29156.0,62.0,True,1.0,33.0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,1,0,0,0,0.0,33,0,5495,0,4,0,0.0,0,-90.0,0.0,90.0,40.0,True,0.0,33.0
Joachim Andersen,DEF,Fulham,1.0,0,0,10,0,4.6,191,0.02,0.02,0.0,0.9,325,2,0,3.0,25.4,2025-04-20T13:00:00Z,90,0,6,0,0,0,0.0,33,0,396032,1,2,1,0.0,1,-4389.0,1555.0,5944.0,42.0,True,0.0,33.0
Moisés Caicedo Corozo,MID,Chelsea,2.2,0,0,17,0,13.9,157,0.03,0.03,0.0,0.25,325,1,0,2.2,8.2,2025-04-20T13:00:00Z,90,0,9,0,0,0,0.0,33,0,112117,1,2,1,0.0,1,-1461.0,1290.0,2751.0,49.0,False,1.0,33.0
Carlos Henrique Casimiro,MID,Man Utd,0.8,0,0,0,0,0.0,368,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,20,0,0,0,0.0,33,0,47117,0,1,0,0.0,0,478.0,1021.0,543.0,46.0,True,0.0,33.0
Roman Dixon,DEF,Everton,-0.5,0,0,0,0,0.0,627,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,13,0,0,0,0.0,33,0,8671,0,2,0,0.0,0,-22.0,107.0,129.0,40.0,True,0.0,33.0
Jhon Durán,FWD,Aston Villa,0.0,0,0,0,0,0.0,38,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2025-04-19T16:30:00Z,0,0,15,0,0,0,0.0,33,0,186171,0,1,4,0.0,0,-1221.0,0.0,1221.0,57.0,True,0.0,33.0
Jhon Durán,FWD,Aston Villa,0.0,0,0,0,0,0.0,38,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,13,0,0,0,0.0,33,0,186171,0,1,2,0.0,0,-1221.0,0.0,1221.0,57.0,False,0.0,33.0
Jacob Murphy,MID,Newcastle,8.9,0,0,12,0,16.0,402,0.09,0.09,0.0,1.84,321,2,0,3.4,12.0,2025-04-19T16:30:00Z,64,0,2,0,0,0,0.0,33,0,1754699,1,1,4,6.0,2,-141424.0,148834.0,290258.0,52.0,False,0.0,33.0
Sean Longstaff,MID,Newcastle,1.1,0,0,0,0,0.0,410,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2025-04-19T16:30:00Z,0,0,2,0,0,0,0.0,33,0,40386,0,1,4,0.0,0,92.0,1002.0,910.0,44.0,False,0.0,33.0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2025-04-19T16:30:00Z,0,0,15,0,0,0,0.0,33,0,20188,0,1,4,0.0,0,-110.0,0.0,110.0,45.0,True,0.0,33.0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,13,0,0,0,0.0,33,0,20188,0,1,2,0.0,0,-110.0,0.0,110.0,45.0,False,0.0,33.0
Trevoh Chalobah,DEF,Chelsea,3.5,0,0,13,0,1.9,159,0.02,0.02,0.0,0.25,325,1,0,2.8,25.8,2025-04-20T13:00:00Z,90,0,9,0,0,0,0.0,33,0,81592,1,2,1,0.0,2,-2658.0,2258.0,4916.0,44.0,False,0.0,33.0
Ryan Manning,DEF,Southampton,2.0,0,0,12,0,30.9,467,0.08,0.13,0.05,0.91,330,1,0,4.9,9.0,2025-04-19T14:00:00Z,84,0,19,0,0,0,0.0,33,0,6981,1,1,1,9.0,2,152.0,377.0,225.0,43.0,False,0.0,33.0
Vitalii Mykolenko,DEF,Everton,1.7,0,0,7,0,20.3,231,0.05,0.09,0.04,2.04,324,2,0,4.6,18.2,2025-04-19T14:00:00Z,90,0,13,0,0,0,0.0,33,0,561022,1,2,0,7.0,1,-24402.0,13415.0,37817.0,43.0,True,0.0,33.0
Ryan Christie,MID,Bournemouth,0.0,0,0,0,0,0.0,63,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,7,0,0,0,0.0,33,0,16110,0,0,0,0.0,0,-1620.0,41.0,1661.0,49.0,False,0.0,33.0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,14,0,0,0,0.0,33,0,9710,0,1,0,0.0,0,-15.0,0.0,15.0,50.0,False,0.0,33.0
Kepa Arrizabalaga,GK,Bournemouth,4.8,0,0,21,1,0.0,152,0.0,0.0,0.0,0.37,323,0,0,0.3,3.4,2025-04-19T14:00:00Z,90,0,7,0,0,0,0.0,33,0,326312,1,0,0,0.0,6,-6707.0,11041.0,17748.0,46.0,False,0.0,33.0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,5,0,0,0,0.0,33,0,1452,0,2,4,0.0,0,-1.0,0.0,1.0,49.0,True,0.0,33.0
Youssef Ramalho Chermiti,FWD,Everton,-0.3,0,0,0,0,0.0,237,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,13,0,0,0,0.0,33,0,2112,0,2,0,0.0,0,5.0,81.0,76.0,49.0,True,0.0,33.0
Morgan Gibbs-White,MID,Nott'm Forest,2.5,0,0,4,0,3.8,433,0.0,0.33,0.33,2.11,329,1,0,1.9,7.6,2025-04-21T19:00:00Z,90,0,18,0,0,0,0.0,33,0,617990,1,2,1,8.0,1,-87941.0,13018.0,100959.0,65.0,False,1.0,33.0
Noni Madueke,MID,Chelsea,2.0,0,0,7,0,6.1,177,0.12,0.12,0.0,0.07,325,1,0,1.7,5.2,2025-04-20T13:00:00Z,45,0,9,0,0,0,0.0,33,0,359659,1,2,1,6.0,1,-2559.0,2234.0,4793.0,60.0,False,0.0,33.0
Nélson Cabral Semedo,DEF,Wolves,3.8,0,0,19,1,2.8,559,0.02,0.04,0.02,0.74,328,0,0,0.7,3.2,2025-04-20T13:00:00Z,73,0,14,0,0,0,0.0,33,0,59237,1,1,0,1.0,6,-4233.0,1555.0,5788.0,45.0,False,0.0,33.0
Alex Palmer,GK,Ipswich,0.3,0,0,-1,0,0.0,764,0.0,0.0,0.0,2.55,326,4,0,2.7,26.8,2025-04-20T13:00:00Z,90,0,1,0,0,0,0.0,33,3,6444,1,4,0,0.0,1,163.0,769.0,606.0,45.0,True,0.0,33.0
Thomas Frank,AM,Brentford,7.5,0,0,0,0,0.0,752,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,5,0,0,0,0.0,33,0,1758,0,2,4,0.0,10,-486.0,144.0,630.0,8.0,True,0.0,33.0
Tommy Doyle,MID,Wolves,0.0,0,0,0,0,0.0,544,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,14,0,0,0,0.0,33,0,4082,0,1,0,0.0,0,-44.0,14.0,58.0,47.0,False,0.0,33.0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,20,0,0,0,0.0,33,0,28910,0,1,0,0.0,0,565.0,1067.0,502.0,39.0,True,0.0,33.0
Lucas Bergvall,MID,Spurs,1.3,0,0,4,0,1.3,481,0.01,0.01,0.0,0.0,329,0,0,0.4,2.8,2025-04-21T19:00:00Z,9,0,16,0,0,0,0.0,33,0,110221,0,2,1,0.0,1,-3673.0,2147.0,5820.0,44.0,True,0.0,33.0
Lesley Ugochukwu,MID,Southampton,3.5,0,3,36,0,5.0,188,0.02,0.09,0.07,0.91,330,1,1,8.1,54.6,2025-04-19T14:00:00Z,90,0,19,0,0,0,0.0,33,0,33754,1,1,1,21.0,10,-224.0,835.0,1059.0,44.0,False,0.0,33.0
Charlie Tasker,DEF,Brighton,0.0,0,0,0,0,0.0,791,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,4,0,0,0,0.0,33,0,191,0,2,4,0.0,0,29.0,45.0,16.0,40.0,False,0.0,33.0
Evan Ferguson,FWD,West Ham,1.0,0,0,3,0,0.1,123,0.0,0.0,0.0,0.14,330,1,0,0.0,0.0,2025-04-19T14:00:00Z,4,0,17,0,0,0,0.0,33,0,30371,0,1,1,0.0,1,-257.0,807.0,1064.0,55.0,True,0.0,33.0
Christian Eriksen,MID,Man Utd,0.8,0,0,15,0,23.3,370,0.37,0.44,0.07,0.25,328,1,0,5.4,20.0,2025-04-20T13:00:00Z,90,0,20,0,0,0,0.0,33,0,19801,1,1,0,11.0,1,-38.0,107.0,145.0,52.0,True,1.0,33.0
Nasser Djiga,DEF,Wolves,0.5,0,0,3,0,0.0,769,0.0,0.0,0.0,0.07,328,0,0,0.0,0.0,2025-04-20T13:00:00Z,1,0,14,0,0,0,0.0,33,0,1349,0,1,0,0.0,1,-31.0,59.0,90.0,45.0,False,0.0,33.0
Tyrique George,MID,Chelsea,1.5,0,0,23,0,1.3,696,0.0,0.07,0.07,0.07,325,0,1,4.2,34.0,2025-04-20T13:00:00Z,12,0,9,0,0,0,0.0,33,0,1405,0,2,1,7.0,6,12.0,110.0,98.0,45.0,False,0.0,33.0
Danny Ings,FWD,West Ham,0.5,0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,17,0,0,0,0.0,33,0,136368,0,1,1,0.0,0,-758.0,1443.0,2201.0,49.0,True,0.0,33.0
Jean-Ricner Bellegarde,MID,Wolves,1.1,0,0,0,0,0.0,535,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,14,0,0,0,0.0,33,0,26901,0,1,0,0.0,0,-11136.0,280.0,11416.0,49.0,False,0.0,33.0
Tim Ream,DEF,Fulham,0.0,0,0,0,0,0.0,253,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,6,0,0,0,0.0,33,0,563,0,2,1,0.0,0,0.0,0.0,0.0,45.0,True,0.0,33.0
Benoît Badiashile,DEF,Chelsea,0.0,0,0,0,0,0.0,153,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,9,0,0,0,0.0,33,0,9326,0,2,1,0.0,0,-31.0,50.0,81.0,42.0,False,0.0,33.0
Radu Drăgușin,DEF,Spurs,0.0,0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2025-04-21T19:00:00Z,0,0,16,0,0,0,0.0,33,0,17578,0,2,1,0.0,0,-234.0,34.0,268.0,43.0,True,0.0,33.0
Jack Stephens,DEF,Southampton,0.7,0,0,13,0,13.4,472,0.04,0.08,0.04,0.91,330,1,0,5.3,24.6,2025-04-19T14:00:00Z,90,0,19,0,0,0,0.0,33,0,38358,1,1,1,15.0,2,-389.0,175.0,564.0,40.0,False,0.0,33.0
Mateo Kovačić,MID,Man City,9.4,0,0,26,0,2.3,354,0.02,0.09,0.07,0.04,324,0,1,5.5,35.8,2025-04-19T14:00:00Z,12,0,8,0,0,0,0.0,33,0,162984,0,2,0,17.0,6,27063.0,28899.0,1836.0,54.0,False,0.0,33.0
Mateo Kovačić,MID,Man City,9.4,0,0,17,0,8.4,354,0.05,0.08,0.03,1.76,336,1,0,4.0,17.2,2025-04-22T19:00:00Z,90,0,2,0,0,0,0.0,33,0,162984,1,1,2,14.0,2,27063.0,28899.0,1836.0,54.0,True,0.0,33.0
Nicolás Domínguez,MID,Nott'm Forest,3.0,1,0,14,0,10.5,431,0.0,0.0,0.0,1.39,329,0,0,4.1,28.2,2025-04-21T19:00:00Z,57,0,18,0,0,0,0.0,33,0,4345,1,2,1,2.0,4,-60.0,84.0,144.0,48.0,False,0.0,33.0
Ben Doak,MID,Liverpool,0.0,0,0,0,0,0.0,318,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2025-04-20T15:30:00Z,0,0,11,0,0,0,0.0,33,0,1660,0,1,0,0.0,0,-3.0,0.0,3.0,45.0,False,0.0,33.0
Phil Foden,MID,Man City,1.0,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,8,0,0,0,0.0,33,0,561543,0,2,0,0.0,0,-89656.0,2219.0,91875.0,91.0,False,0.0,33.0
Phil Foden,MID,Man City,1.0,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,2,0,0,0,0.0,33,0,561543,0,1,2,0.0,0,-89656.0,2219.0,91875.0,91.0,True,0.0,33.0
Mason Mount,MID,Man Utd,0.8,0,0,-2,0,3.8,382,0.06,0.57,0.51,0.12,328,1,0,1.2,0.0,2025-04-20T13:00:00Z,31,0,20,0,0,0,0.0,33,0,11930,0,1,0,13.0,1,174.0,315.0,141.0,63.0,True,0.0,33.0
Gabriel Martinelli Silva,MID,Arsenal,9.7,0,0,27,1,4.8,9,0.02,0.69,0.67,0.13,326,0,1,7.9,32.4,2025-04-20T13:00:00Z,72,0,10,0,0,0,0.0,33,0,346581,1,4,0,42.0,8,83552.0,89003.0,5451.0,65.0,False,0.0,33.0
Gabriel Martinelli Silva,MID,Arsenal,9.7,0,0,11,0,13.1,9,0.21,0.25,0.04,1.75,331,2,0,3.7,4.4,2025-04-23T19:00:00Z,90,0,7,0,0,0,0.0,33,0,346581,1,2,2,19.0,2,83552.0,89003.0,5451.0,65.0,True,0.0,33.0
Yasin Ayari,MID,Brighton,1.5,0,0,4,0,5.9,600,0.03,0.03,0.0,0.3,322,1,0,0.9,3.0,2025-04-19T14:00:00Z,13,0,4,0,0,0,0.0,33,0,3830,0,2,4,0.0,1,-54.0,80.0,134.0,50.0,False,0.0,33.0
Callum Olusesi,MID,Spurs,-0.5,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2025-04-21T19:00:00Z,0,0,16,0,0,0,0.0,33,0,886,0,2,1,0.0,0,-7.0,15.0,22.0,45.0,True,0.0,33.0
Mikel Merino,MID,Arsenal,9.3,1,0,13,0,19.0,633,0.04,0.48,0.44,0.09,326,0,0,6.1,26.6,2025-04-20T13:00:00Z,56,0,10,0,0,0,0.0,33,0,540382,1,4,0,15.0,4,188271.0,212474.0,24203.0,61.0,False,0.0,33.0
Mikel Merino,MID,Arsenal,9.3,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,331,0,0,0.0,0.0,2025-04-23T19:00:00Z,0,0,7,0,0,0,0.0,33,0,540382,0,2,2,0.0,0,188271.0,212474.0,24203.0,61.0,True,0.0,33.0
Jamaldeen Jimoh,MID,Aston Villa,-1.0,0,0,0,0,0.0,710,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2025-04-19T16:30:00Z,0,0,15,0,0,0,0.0,33,0,478,0,1,4,0.0,0,14.0,47.0,33.0,45.0,True,0.0,33.0
Jamaldeen Jimoh,MID,Aston Villa,-1.0,0,0,0,0,0.0,710,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,13,0,0,0,0.0,33,0,478,0,1,2,0.0,0,14.0,47.0,33.0,45.0,False,0.0,33.0
Facundo Buonanotte,MID,Leicester,-0.7,0,0,3,0,13.7,117,0.04,0.21,0.17,0.96,327,1,0,2.6,4.8,2025-04-20T15:30:00Z,29,0,12,0,0,0,0.0,33,0,47666,0,1,0,7.0,1,-1130.0,471.0,1601.0,45.0,True,0.0,33.0
Caoimhin Kelleher,GK,Liverpool,3.5,0,0,0,0,0.0,325,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2025-04-20T15:30:00Z,0,0,11,0,0,0,0.0,33,0,158088,0,1,0,0.0,0,-2665.0,6434.0,9099.0,40.0,False,0.0,33.0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,4,0,0,0,0.0,33,0,5924,0,2,4,0.0,0,-26.0,0.0,26.0,40.0,False,0.0,33.0
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,0,0.0,56,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2025-04-19T16:30:00Z,0,0,15,0,0,0,0.0,33,0,5340,0,1,4,0.0,0,-51.0,0.0,51.0,40.0,True,0.0,33.0
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,0,0.0,56,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,13,0,0,0,0.0,33,0,5340,0,1,2,0.0,0,-51.0,0.0,51.0,40.0,False,0.0,33.0
Amario Cozier-Duberry,MID,Brighton,0.0,0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,4,0,0,0,0.0,33,0,2628,0,2,4,0.0,0,-7.0,0.0,7.0,45.0,False,0.0,33.0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0,0.0,487,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2025-04-21T19:00:00Z,0,0,16,0,0,0,0.0,33,0,924,0,2,1,0.0,0,-1.0,0.0,1.0,45.0,True,0.0,33.0
Kai Havertz,FWD,Arsenal,0.0,0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,10,0,0,0,0.0,33,0,664454,0,4,0,0.0,0,-3347.0,113.0,3460.0,77.0,False,0.0,33.0
Kai Havertz,FWD,Arsenal,0.0,0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,331,0,0,0.0,0.0,2025-04-23T19:00:00Z,0,0,7,0,0,0,0.0,33,0,664454,0,2,2,0.0,0,-3347.0,113.0,3460.0,77.0,True,0.0,33.0
Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,344,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,8,0,0,0,0.0,33,0,23499,0,2,0,0.0,0,13.0,652.0,639.0,39.0,False,0.0,33.0
Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,344,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2025-04-22T19:00:00Z,0,0,2,0,0,0,0.0,33,0,23499,0,1,2,0.0,0,13.0,652.0,639.0,39.0,True,0.0,33.0
Ethan Brierley,MID,Brentford,0.0,0,0,0,0,0.0,87,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,0,5,0,0,0,0.0,33,0,8628,0,2,4,0.0,0,-43.0,103.0,146.0,44.0,True,0.0,33.0
Andrey Nascimento dos Santos,MID,Chelsea,0.0,0,0,0,0,0.0,150,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,9,0,0,0,0.0,33,0,288,0,2,1,0.0,0,0.0,0.0,0.0,45.0,False,0.0,33.0
